,Period,Trade Flow,Reporter,Partner,Commodity Code,Trade Value (US$),Net Weight(kg),Qty Unit
304,2016,M,USA,Dominican Rep.,7108,"$48,070,401","1,219","1,219"
305,2016,M,USA,Ecuador,7108,"$261,193,305","6,727","6,727"
306,2016,M,USA,El Salvador,7108,"$52,395",1,1
307,2016,M,USA,France,7108,"$14,090,063",351,351
308,2016,M,USA,Germany,7108,"$17,377,442","1,139","1,139"
309,2016,M,USA,Ghana,7108,"$11,040,087",250,250
310,2016,M,USA,Greece,7108,"$2,987",0,0
311,2016,M,USA,Grenada,7108,"$3,904",0,0
312,2016,M,USA,Guatemala,7108,"$103,829,291","2,295","2,295"
313,2016,M,USA,Guinea,7108,"$877,249",22,22
314,2016,M,USA,Guyana,7108,"$297,416,285","7,421","7,421"
315,2016,M,USA,Honduras,7108,"$110,770,066","2,798","2,798"
316,2016,M,USA,"China, Hong Kong SAR",7108,"$212,840,052","5,122","5,122"
317,2016,M,USA,Israel,7108,"$22,692,509",542,542
318,2016,M,USA,Italy,7108,"$3,932,007","1,326","1,326"
319,2016,M,USA,Jamaica,7108,"$346,083",9,9
320,2016,M,USA,Japan,7108,"$247,337,037","5,527","5,527"
321,2016,M,USA,Kenya,7108,"$28,650",0,0
322,2016,M,USA,Rep. of Korea,7108,"$7,795",0,0
323,2016,M,USA,Lao People's Dem. Rep.,7108,"$12,699",1,1
324,2016,M,USA,Malaysia,7108,"$57,259",3,3
325,2016,M,USA,Mexico,7108,"$3,066,371,510","75,904","75,904"
326,2016,M,USA,"Other Asia, nes",7108,"$22,282",0,0
327,2016,M,USA,Mongolia,7108,"$38,117",1,1
328,2016,M,USA,Netherlands,7108,"$162,504",5,5
329,2016,M,USA,Curaçao,7108,"$150,823,122","3,798","3,798"
330,2016,M,USA,Aruba,7108,"$799,935",20,20
331,2016,M,USA,Sint Maarten,7108,"$40,401",1,1
332,2016,M,USA,New Zealand,7108,"$97,111",2,2
333,2016,M,USA,Nicaragua,7108,"$364,189,805","8,957","8,957"
334,2016,M,USA,Panama,7108,"$18,150,515",453,453
335,2016,M,USA,Paraguay,7108,"$22,475,935",581,581
336,2016,M,USA,Peru,7108,"$1,624,101,204","40,151","40,151"
337,2016,M,USA,Philippines,7108,"$21,772",1,1
338,2016,M,USA,Portugal,7108,"$15,896",0,0
339,2016,M,USA,Saint Kitts and Nevis,7108,"$5,850",0,0
340,2016,M,USA,Saint Lucia,7108,"$9,115",0,0
341,2016,M,USA,Saint Vincent and the Grenadines,7108,"$31,763",0,0
342,2016,M,USA,Sierra Leone,7108,"$39,030",1,1
343,2016,M,USA,India,7108,"$7,628",0,0
344,2016,M,USA,Singapore,7108,"$135,538,635","3,189","3,189"
345,2016,M,USA,Viet Nam,7108,"$2,666",0,0
346,2016,M,USA,South Africa,7108,"$142,214,255","3,536","3,536"
347,2016,M,USA,Spain,7108,"$37,175",1,1
348,2016,M,USA,Eswatini,7108,"$8,166",0,0
349,2016,M,USA,Sweden,7108,"$205,755",9,9
350,2016,M,USA,Switzerland,7108,"$3,110,428,879","74,710","74,710"
351,2016,M,USA,Thailand,7108,"$1,279,500",31,31
352,2016,M,USA,Trinidad and Tobago,7108,"$28,370",0,0
353,2016,M,USA,United Arab Emirates,7108,"$13,246,720",334,334
354,2016,M,USA,Türkiye,7108,"$26,218",0,0
355,2016,M,USA,United Kingdom,7108,"$8,689,930",229,229
356,2016,M,USA,Uruguay,7108,"$104,866",2,2
357,2016,M,USA,Venezuela,7108,"$5,232,372",134,134
358,2017,M,USA,World,7108,"$11,143,864,237","273,900","273,900"
359,2017,M,USA,Antigua and Barbuda,7108,"$53,021",0,0
360,2017,M,USA,Argentina,7108,"$54,761,520","1,170","1,170"
361,2017,M,USA,Australia,7108,"$8,099,399",250,250
362,2017,M,USA,Bahamas,7108,"$216,350",5,5
363,2017,M,USA,Barbados,7108,"$1,135,154",23,23
364,2017,M,USA,Belgium,7108,"$345,137",7,7
365,2017,M,USA,Bolivia (Plurinational State of),7108,"$72,895,706","1,796","1,796"
366,2017,M,USA,Brazil,7108,"$659,879,426","15,801","15,801"
367,2017,M,USA,Canada,7108,"$2,616,610,224","64,311","64,311"
368,2017,M,USA,Chile,7108,"$207,359,738","4,612","4,612"
369,2017,M,USA,China,7108,"$1,396,716","2,813","2,813"
370,2017,M,USA,Colombia,7108,"$1,211,637,796","30,858","30,858"
371,2017,M,USA,Costa Rica,7108,"$15,413,491",378,378
372,2017,M,USA,Czechia,7108,"$304,190",7,7
373,2017,M,USA,Dominican Rep.,7108,"$49,307,215","1,253","1,253"
374,2017,M,USA,Ecuador,7108,"$150,549,714","3,782","3,782"
